web_record_id,source,original_title,normalized_title,web_date,youtube_id,aosrd_url,pdf_url,candidate_otter_id,otter_date,otter_packet_dir,otter_original_title,otter_enriched_title,otter_processed,screenshot_count,match_class,match_reason,title_similarity,date_relationship,speaker_relationship,variant_flag,needs_human_review,web_speakers,topic_hits
aosrd-webinars-036-2559brkP1fQ,aosrd_webinars_youtube,Neural Therapy with Dr John Burgess – Video – 13-Nov-2025,neural therapy with dr john burgess - - 13-nov-2025,2025-11-13,2559brkP1fQ,https://aosrd.org/webinars/,,VwrSvok1RCW2X3iJ_Kwbd8JK6k8,2025-11-12,Research/lectures/clearfield-webinar-2025-11-12,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — November 12, 2025: Neural Therapy (Voltage, Scars & Segmental Regulation)",True,180,strong,near date + speaker + topic evidence,0.397,near_1d,aligned,no,no,John Burgess,"burgess,john,neural,therapy"
aosrd-webinars-037-I7FCw7ECM7I,aosrd_webinars_youtube,NCRPI Monthly AcupunctureIntegrative Medicine Webinar 1200-1300 ET – Video – 07-Nov-2025,ncrpi monthly acupunctureintegrative medicine 1200-1300 et - - 07-nov-2025,2025-11-07,I7FCw7ECM7I,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,,
aosrd-webinars-038-SA9CiKNjN1E,aosrd_webinars_youtube,Platelet Rich Fibrin; Optimizing the Glycocalyx and a Protocol to  Enhance PRF Quality with Dr. Joni Collins – Video – 5-Nov-2025,platelet rich fibrin optimizing the glycocalyx and a protocol to enhance prf quality with dr joni collins - - 5-nov-2025,2025-11-05,SA9CiKNjN1E,https://aosrd.org/webinars/,,aKanCqrE_LN8_fUCcz8yCi5pTLg,2025-11-05,Research/lectures/clearfield-webinar-2025-11-05,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — November 5, 2025: PRF Quality, Glycocalyx Optimization & Fertility Support",True,91,strong,exact session date + substantive topic/title evidence,0.218,exact,aligned,no,no,Joni Collins,"collins,fibrin,glycocalyx,joni,protocol,quality"
aosrd-webinars-039-FMRyzDsooVY,aosrd_webinars_youtube,"Adrenal Fatigue, Long Covid and the Role of Mitochondria, with Dr. Chris Meletis – Video – 29-Oct-2025",adrenal fatigue long covid coronavirus covid-19 and the role of mitochondria with dr chris meletis - - 29-oct-2025,2025-10-29,FMRyzDsooVY,https://aosrd.org/webinars/,,sLBIeA_Jmb8LAaQrgfDavdK3onA,2025-10-28,Research/lectures/clearfield-webinar-2025-10-28,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 28, 2025: Mitochondrial Fatigue, Oxaloacetate & Vaginal Hormones for UTI",True,106,possible,topic/title similarity; insufficient independent evidence,0.259,near_1d,aligned,no,yes,Chris Meletis,"adrenal,chris,coronavirus,covid,covid-19,fatigue,long,meletis"
aosrd-webinars-039-FMRyzDsooVY,aosrd_webinars_youtube,"Adrenal Fatigue, Long Covid and the Role of Mitochondria, with Dr. Chris Meletis – Video – 29-Oct-2025",adrenal fatigue long covid coronavirus covid-19 and the role of mitochondria with dr chris meletis - - 29-oct-2025,2025-10-29,FMRyzDsooVY,https://aosrd.org/webinars/,,12d7QbwxGiZlK8kVCNzSowPUQXE,2025-04-22,Research/lectures/clearfield-webinar-2025-04-22,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — April 22, 2025: Muscle-Centric Longevity, Myostatin & Fortetropin",True,119,possible,topic/title similarity; insufficient independent evidence,0.247,divergent,aligned,no,yes,Chris Meletis,"chris,meletis,mitochondria"
aosrd-webinars-039-FMRyzDsooVY,aosrd_webinars_youtube,"Adrenal Fatigue, Long Covid and the Role of Mitochondria, with Dr. Chris Meletis – Video – 29-Oct-2025",adrenal fatigue long covid coronavirus covid-19 and the role of mitochondria with dr chris meletis - - 29-oct-2025,2025-10-29,FMRyzDsooVY,https://aosrd.org/webinars/,,SiB7Ifahh4_dfJVERQgP60auXjw,2026-05-19,Research/lectures/clearfield-webinar-2026-05-19,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — May 19, 2026: Quantum Ayurveda & Acoustic-Resonance Bioavailability (Meletis / Varanasi)",True,113,possible,topic/title similarity; insufficient independent evidence,0.24,divergent,aligned,no,yes,Chris Meletis,"chris,meletis"
aosrd-webinars-040-AoJb8OP2goc,aosrd_webinars_youtube,The Glycocalyx-The Hidden Secret of Cardiovascular Health with Dr. Kent Crowley (Video)  – 23-Oct-2025,the glycocalyx-the hidden secret of cardiovascular health with dr kent crowley - 23-oct-2025,2025-10-23,AoJb8OP2goc,https://aosrd.org/webinars/,,KPtFIYDuvg1p0CbfNkYIuOVkwIE,2025-10-21,Research/lectures/clearfield-webinar-2025-10-21,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 21, 2025",True,86,possible,topic/title similarity; insufficient independent evidence,0.165,near_2d,aligned,no,yes,Kent Crowley,"crowley,kent"
aosrd-webinars-040-AoJb8OP2goc,aosrd_webinars_youtube,The Glycocalyx-The Hidden Secret of Cardiovascular Health with Dr. Kent Crowley (Video)  – 23-Oct-2025,the glycocalyx-the hidden secret of cardiovascular health with dr kent crowley - 23-oct-2025,2025-10-23,AoJb8OP2goc,https://aosrd.org/webinars/,,j3HjVUuBV5gnR4KrCUuXOZEnPm0,2025-10-14,Research/lectures/clearfield-webinar-2025-10-14,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 14, 2025: Estrogen Timing, Progesterone After Hysterectomy & Hormone Testing",True,123,possible,topic/title similarity; insufficient independent evidence,0.103,compatible_9d,aligned,no,yes,Kent Crowley,"crowley,health"
aosrd-webinars-041-ol6SEGI0kyk,aosrd_webinars_youtube,"Conference Preview, Spirituality, Progesterone After Hysterectomy and Lab Tests, Oh My! with Dr. Bill Clearfield and Dr. Melvin Nario (Video)  – 14-Oct-2025",conference preview spirituality progesterone after hysterectomy and lab tests oh my with dr bill clearfield and dr melvin nario - 14-oct-2025,2025-10-14,ol6SEGI0kyk,https://aosrd.org/webinars/,,j3HjVUuBV5gnR4KrCUuXOZEnPm0,2025-10-14,Research/lectures/clearfield-webinar-2025-10-14,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 14, 2025: Estrogen Timing, Progesterone After Hysterectomy & Hormone Testing",True,123,strong,exact session date + substantive topic/title evidence,0.446,exact,aligned,no,no,Bill Clearfield; Melvin Nario,"after,hysterectomy,melvin,nario,progesterone"
aosrd-webinars-042-fVs0ByQDS70,aosrd_webinars_youtube,The Business of Health-The Productivity Equation and the Money Equation with Dr. Benoit Tano (Video)  – 09-Oct-2025,the business of health-the productivity equation and the money equation with dr benoit tano - 09-oct-2025,2025-10-09,fVs0ByQDS70,https://aosrd.org/webinars/,,CQdkPoyCm_xx7nnZ2b80AClK8TM,2025-10-07,Research/lectures/clearfield-webinar-2025-10-07,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 7, 2025: Business of Health & Preeminence (Dr. Tanno)",True,53,possible,moderate title + weak date support,0.442,near_2d,no_overlap,no,yes,Benoit Tano,"business,equation,productivity"
aosrd-webinars-043-Z9TIUrTjaVw,aosrd_webinars_youtube,Unsuspected Paratism and Infectious Diseases with Dr. Michael Gerber (Video),unsuspected paratism and infectious diseases with dr michael gerber,,Z9TIUrTjaVw,https://aosrd.org/webinars/,,R49fIj1w1e0cBaAXOmhNkQ5wdks,2025-08-19,Research/lectures/clearfield-webinar-2025-08-19,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — August 19, 2025: Unsuspected Parasitism, EAV & Black Cohosh",True,25,possible,topic/title similarity; insufficient independent evidence,0.4,unknown,aligned,no,yes,Michael Gerber,"gerber,michael,unsuspected"
aosrd-webinars-044-MTrSvugiJpo,aosrd_webinars_youtube,Introduction to Peptides w Dr. Bill Clearfield (Video),introduction to peptides w dr bill clearfield,,MTrSvugiJpo,https://aosrd.org/webinars/,,pw9yXaKVUW0ETXgSRTRBaLEzqQc,2024-08-27,Research/lectures/clearfield-webinar-2024-08-27,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — August 27, 2024: Lisa Tamati — Resilience, Advocacy & Mother’s Stroke/Cancer Recovery",True,0,possible,topic/title similarity; insufficient independent evidence,0.202,unknown,aligned,yes,yes,Bill Clearfield,"introduction,peptides"
aosrd-webinars-045-wPNq50DbJEY,aosrd_webinars_youtube,"Is There Bias in Medical A.I. with Drs. Benoit Tano, and Anthony James (Video) – 07-Oct-2025",is there bias in medical a i with drs benoit tano and anthony james - 07-oct-2025,2025-10-07,wPNq50DbJEY,https://aosrd.org/webinars/,,81vgkJ55QnsvesXbnyxCMQPr6Rc,2026-06-09,Research/lectures/clearfield-webinar-2026-06-09,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — June 9, 2026: Taya Pro Med AI (Benoit Tano)",True,465,possible,topic/title similarity; insufficient independent evidence,0.361,divergent,aligned,no,yes,Drs. Benoit Tano,"benoit,tano"
aosrd-webinars-045-wPNq50DbJEY,aosrd_webinars_youtube,"Is There Bias in Medical A.I. with Drs. Benoit Tano, and Anthony James (Video) – 07-Oct-2025",is there bias in medical a i with drs benoit tano and anthony james - 07-oct-2025,2025-10-07,wPNq50DbJEY,https://aosrd.org/webinars/,,8zWbW6QDW1P91M_Tbf8iqD9f8TQ,2025-09-16,Research/lectures/clearfield-webinar-2025-09-16,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — September 16, 2025: Oil Pulling, Indigenous Medicine & AI Bias",True,2,possible,topic/title similarity; insufficient independent evidence,0.296,adjacent_month,aligned,no,yes,Drs. Benoit Tano,"anthony,bias,james,tano"
aosrd-webinars-046-IzMk74AxJqA,aosrd_webinars_youtube,The Muscle-Microbiome Connecton-Reversing Age Related Muscle Decline with Dr. David Changaris (Video) – 28-Sept-2025,the muscle-microbiome connecton-reversing age related muscle decline with dr david changaris - 28-sept-2025,2025-09-28,IzMk74AxJqA,https://aosrd.org/webinars/,,zGyxgM4y1SX_IqTEeKxdJf4l5RM,2025-09-30,Research/lectures/clearfield-webinar-2025-09-30,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — September 30, 2025: Muscle Spindles, Skin Microbiome & CLA Quorum Sensing (Dr. Chan Garrison)",True,83,possible,moderate title + weak date support,0.408,near_2d,no_overlap,no,yes,David Changaris,muscle
aosrd-webinars-047-oiF8bJEpK0M,aosrd_webinars_youtube,Spermadine’s Benefits for the Musculoskeletal System with Dr. Melissa Cano (Video) – 04-Sept-2025,spermadine s benefits for the musculoskeletal system with dr melissa cano - 04-sept-2025,2025-09-04,oiF8bJEpK0M,https://aosrd.org/webinars/,,YvYB4xEevY7Hh6A_aHUPcm8PMJ4,2025-09-02,Research/lectures/clearfield-webinar-2025-09-02,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — September 2, 2025: Spermidine, Autophagy & Longevity",True,106,possible,topic/title similarity; insufficient independent evidence,0.216,near_2d,aligned,no,yes,Melissa Cano,"cano,melissa,musculoskeletal"
aosrd-webinars-048-dZ8JyvHAMjY,aosrd_webinars_youtube,Beyond Pharmogenomics-Addressing Root Causes of Anxiety and Depression with Dr. Sharon Hausman-Cohen (Video) – 05-Aug-2025,beyond pharmogenomics-addressing root causes of anxiety and depression with dr sharon hausman-cohen - 05-aug-2025,2025-08-05,dZ8JyvHAMjY,https://aosrd.org/webinars/,,LxOKeD9fWZEycb7WYyMiRLE90EU,2025-08-05,Research/lectures/clearfield-webinar-2025-08-05,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — August 5, 2025: Beyond Pharmacogenomics for Depression & Anxiety",True,81,strong,exact session date + substantive topic/title evidence,0.429,exact,aligned,no,no,Sharon Hausman-Cohen,"anxiety,beyond,depression,sharon"
aosrd-webinars-049-vnJmoRxdV2g,aosrd_webinars_youtube,The Gut-Bone Connection with Dr. John Neustadt (Video) – 13-Aug-2025,the gut-bone connection with dr john neustadt - 13-aug-2025,2025-08-13,vnJmoRxdV2g,https://aosrd.org/webinars/,,O2HiQSKr_hQgWkE4iY8ItSEYg4Y,2025-08-12,Research/lectures/clearfield-webinar-2025-08-12,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — August 12, 2025: Gut–Bone Axis, MK-4 & Enteropathic Osteoporosis",True,83,possible,topic/title similarity; insufficient independent evidence,0.295,near_1d,aligned,no,yes,John Neustadt,"gut-bone,john,neustadt"
aosrd-webinars-050-XJAq-AZ411U,aosrd_webinars_youtube,"Mojo, Meet Medicine, Hormones, Libido, and Loving Well with Jaquelyn Sammons (Video) – 30-July-2025",mojo meet medicine hormones libido and loving well with jaquelyn sammons - 30-july-2025,2025-07-30,XJAq-AZ411U,https://aosrd.org/webinars/,,ZdpkFb1zUrwSD134tv35ZcrcaI8,2025-07-29,Research/lectures/clearfield-webinar-2025-07-29,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — July 29, 2025: Sexual Health as Whole-Health Indicator (Jacqueline Sammons)",True,30,possible,topic/title similarity; insufficient independent evidence,0.287,near_1d,aligned,no,yes,Jaquelyn Sammons,"hormones,sammons"
aosrd-webinars-051-ChjlUoj0HK4,aosrd_webinars_youtube,"Utilizing Membrane Lipid Replacement to Repair, Replace and Renew Mtochondrial Membranes and Increase ATP Production with Ross Pelton RPh (Video) – 29-July-2025",utilizing membrane lipid replacement to repair replace and renew mtochondrial membranes and increase atp production with ross pelton rph - 29-july-2025,2025-07-29,ChjlUoj0HK4,https://aosrd.org/webinars/,,N9yVVPBjdwE0_VQF5vNgb-MVTSQ,2025-07-22,Research/lectures/clearfield-webinar-2025-07-22,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — July 22, 2025: Membrane Lipid Replacement (Ross Pelton)",True,245,possible,topic/title similarity; insufficient independent evidence,0.402,compatible_7d,aligned,no,yes,Mtochondrial Membranes; Ross Pelton RPh,"lipid,membrane,membranes,pelton,repair,replacement,ross"
aosrd-webinars-052-k7huYi1803c,aosrd_webinars_youtube,Traumatic Brain Injuries Among Service Members and Veterans with Michael Hartford LFACH (Video) – 17-July-2025,traumatic brain injuries among service members and veterans with michael hartford lfach - 17-july-2025,2025-07-17,k7huYi1803c,https://aosrd.org/webinars/,,ykfPBSHSL3meBk4yGojbTxMVIpA,2024-10-22,Research/lectures/clearfield-webinar-2024-10-22,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 22, 2024: DHA, Lutein & Zeaxanthin for Brain Health",True,68,possible,topic/title similarity; insufficient independent evidence,0.225,divergent,aligned,no,yes,Michael Hartford LFACH,"brain,michael"
aosrd-webinars-052-k7huYi1803c,aosrd_webinars_youtube,Traumatic Brain Injuries Among Service Members and Veterans with Michael Hartford LFACH (Video) – 17-July-2025,traumatic brain injuries among service members and veterans with michael hartford lfach - 17-july-2025,2025-07-17,k7huYi1803c,https://aosrd.org/webinars/,,FHVn8qFG7pov0fVMLuuVpKan1hA,2025-07-15,Research/lectures/clearfield-webinar-2025-07-15,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — July 15, 2025: TBI Care Models & Post-Injury Hormones",True,77,possible,topic/title similarity; insufficient independent evidence,0.181,near_2d,aligned,no,yes,Michael Hartford LFACH,"hartford,michael,veterans"
aosrd-webinars-052-k7huYi1803c,aosrd_webinars_youtube,Traumatic Brain Injuries Among Service Members and Veterans with Michael Hartford LFACH (Video) – 17-July-2025,traumatic brain injuries among service members and veterans with michael hartford lfach - 17-july-2025,2025-07-17,k7huYi1803c,https://aosrd.org/webinars/,,hQzjA4-OBAL6Qn7OOOywEISWs3I,2025-07-08,Research/lectures/clearfield-webinar-2025-07-08,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — July 8, 2025: Photobiomodulation & PCOS Tribulus Tip",True,79,possible,topic/title similarity; insufficient independent evidence,0.156,compatible_9d,aligned,no,yes,Michael Hartford LFACH,"hartford,michael"
aosrd-webinars-053-Y-_p7jNbZaY,aosrd_webinars_youtube,Clinical Applications of Testosterone for Women Dr William Clearfield (Video),clinical applications of testosterone for women dr william clearfield,,Y-_p7jNbZaY,https://aosrd.org/webinars/,,teTBikykKpBtvemVFqClxhmIVaQ,2024-12-18,Research/lectures/clearfield-webinar-2024-12-18,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — December 18, 2024: Urinary Hormone Monitors & Women's Care (McKenzie / Mira)",True,138,possible,topic/title similarity; insufficient independent evidence,0.364,unknown,aligned,no,yes,William Clearfield,"clinical,women"
aosrd-webinars-053-Y-_p7jNbZaY,aosrd_webinars_youtube,Clinical Applications of Testosterone for Women Dr William Clearfield (Video),clinical applications of testosterone for women dr william clearfield,,Y-_p7jNbZaY,https://aosrd.org/webinars/,,OyOI3AvRLueyq57ys04VXI5U1WU,2025-12-17,Research/lectures/clearfield-webinar-2025-12-17,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — December 17, 2025: Vasomotor Symptoms & Estradiol-First HRT (Gersh)",True,55,possible,topic/title similarity; insufficient independent evidence,0.358,unknown,aligned,no,yes,William Clearfield,"testosterone,women"
aosrd-webinars-053-Y-_p7jNbZaY,aosrd_webinars_youtube,Clinical Applications of Testosterone for Women Dr William Clearfield (Video),clinical applications of testosterone for women dr william clearfield,,Y-_p7jNbZaY,https://aosrd.org/webinars/,,ClN5CZe78b8lp6a0nf44-DzCDCo,2025-03-11,Research/lectures/clearfield-webinar-2025-03-11,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — March 11, 2025: SIBO Relapse Prevention & Three-Phase Care",True,73,possible,topic/title similarity; insufficient independent evidence,0.329,unknown,aligned,no,yes,William Clearfield,"clinical,testosterone"
aosrd-webinars-053-Y-_p7jNbZaY,aosrd_webinars_youtube,Clinical Applications of Testosterone for Women Dr William Clearfield (Video),clinical applications of testosterone for women dr william clearfield,,Y-_p7jNbZaY,https://aosrd.org/webinars/,,hQzjA4-OBAL6Qn7OOOywEISWs3I,2025-07-08,Research/lectures/clearfield-webinar-2025-07-08,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — July 8, 2025: Photobiomodulation & PCOS Tribulus Tip",True,79,possible,topic/title similarity; insufficient independent evidence,0.313,unknown,aligned,no,yes,William Clearfield,"applications,clinical"
aosrd-webinars-053-Y-_p7jNbZaY,aosrd_webinars_youtube,Clinical Applications of Testosterone for Women Dr William Clearfield (Video),clinical applications of testosterone for women dr william clearfield,,Y-_p7jNbZaY,https://aosrd.org/webinars/,,GMgbZhdKVzi_Uu9bXvypJxkwwKM,2026-02-04,Research/lectures/clearfield-webinar-2026-02-04,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 4, 2026: Kratom Gray Zone & Mitochondrial Therapeutics (MitoQ)",True,47,possible,topic/title similarity; insufficient independent evidence,0.29,unknown,aligned,no,yes,William Clearfield,"clinical,women"
