record_id,ecosystem,source,original_title,normalized_title,pass1_reference,otter_id,otter_date,packet_dir,packet_json_status,raw_transcript_status,summary_status,structured_lecture_notes_status,quiz_status,key_takeaways_status,infographic_data_status,infographic_status,readme_status,slides_status,slides_claimed_downloaded,slide_pdf_status,slide_images_status,audio_status,video_status,pathway_status,content_kit_status,knowledge_leaves_status,aosrd_catalog_status,aosrd_pdf_url_status,aosrd_pdf_local_status,youtube_id,youtube_url_status,youtube_video_local_status,vimeo_url_status,vimeo_video_local_status,rumble_url_status,rumble_video_local_status,overall_local_representation_status,processing_state_based_on_local_inventory,notes
otter-uRqtR3sy0qaYlUcYL4_tPVC7Tps,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — January 15, 2025: Metabolomics Pathways & Metabolic Syndrome",tuesday integrative health webinar january 15 2025 metabolomics pathways metabolic syndrome,aosrd-webinars-076-DOa9N5ODRuU:possible;aosrd-webinars-191-ZrOMyfW29og:possible;aosrd-webinars-192-E6pwg1bmNJk:possible,uRqtR3sy0qaYlUcYL4_tPVC7Tps,2025-01-15,Research/lectures/clearfield-webinar-2025-01-15,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=180, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=3 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=DOa9N5ODRuU,E6pwg1bmNJk,ZrOMyfW29og (unconfirmed); pass1_candidate_pdf_urls=1 (unconfirmed identity)"
otter-hFcw5MS7FSAuXJGFcnPHqL6j1gM,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — January 22, 2025: Mold, Mycotoxins & the Sinus–Brain Axis (Dr. Dennis)",tuesday integrative health webinar january 22 2025 mold mycotoxins the sinus brain axis dr dennis,aosrd-webinars-075-044uvhXbKng:possible;aosrd-webinars-111-6Ydzs4z54kg:possible;aosrd-webinars-191-ZrOMyfW29og:possible;aosrd-webinars-192-E6pwg1bmNJk:possible;aosrd-webinars-205:possible;aosrd-webinars-209-728P3vA7hsU:possible;aosrd-webinars-249-3mTLksPwJyo:possible;local-downloads-campbell-mold-aosrd-2021:possible,hFcw5MS7FSAuXJGFcnPHqL6j1gM,2025-01-22,Research/lectures/clearfield-webinar-2025-01-22,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=177, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=8 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=044uvhXbKng,3mTLksPwJyo,6Ydzs4z54kg,728P3vA7hsU,E6pwg1bmNJk,ZrOMyfW29og (unconfirmed); pass1_candidate_pdf_urls=5 (unconfirmed identity)"
otter-Ts2MMXvFk3VIGcyQs8K33dvV7lk,AOSRD_Clearfield,clearfield_otter,Tuesday Integrative Health Webinar — Poly-MVA / LAMC Mitochondrial Medicine,tuesday integrative health webinar poly mva lamc mitochondrial medicine,aosrd-webinars-074-0DKMSGQ2wAY:possible,Ts2MMXvFk3VIGcyQs8K33dvV7lk,2025-01-29,Research/lectures/clearfield-webinar-2025-01-29,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,not_checked,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=105, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=1 (unconfirmed identity); sync=transcript_only; pass1_candidate_youtube_ids=0DKMSGQ2wAY (unconfirmed)"
otter-JAhRYbDDwDsC4em3dazDKyDw4gM,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — February 5, 2025: Uveal Melanoma Molecular Vulnerabilities",tuesday integrative health webinar february 5 2025 uveal melanoma molecular vulnerabilities,aosrd-webinars-073-F3lfAz2jf0M:strong;aosrd-webinars-168-TmuGhf_1r3s:possible;aosrd-webinars-171-wSFbd7D8Lpw:variant_derivative;aosrd-webinars-179-9suZ_6zVHEM:possible;aosrd-webinars-185-AZvxTJWqeBA:possible;aosrd-webinars-189-bMobTwHmWhM:possible;aosrd-webinars-196-Td9ybE_W-wU:possible;aosrd-webinars-223-YUkfwX92wGw:possible;aosrd-webinars-235-4ErgdNqYbRc:variant_derivative;aosrd-webinars-258-z-CQdM_XfG8:possible;aosrd-webinars-267-60tKHG3mlyg:possible;aosrd-webinars-278-cFsYIDESXoE:possible;aosrd-2022-sunday-1-halasa-integrative-immuno-oncology-halasa:possible,JAhRYbDDwDsC4em3dazDKyDw4gM,2025-02-05,Research/lectures/clearfield-webinar-2025-02-05,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=75, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=13 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=4ErgdNqYbRc,60tKHG3mlyg,9suZ_6zVHEM,AZvxTJWqeBA,F3lfAz2jf0M,Td9ybE_W-wU,TmuGhf_1r3s,YUkfwX92wGw,bMobTwHmWhM,cFsYIDESXoE,wSFbd7D8Lpw,z-CQdM_XfG8 (unconfirmed); pass1_candidate_pdf_urls=7 (unconfirmed identity)"
otter-wcHy9pPXoWy5S62-GJbpasQtw2o,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — February 12, 2025: Red Light Method & Photobiomodulation",tuesday integrative health webinar february 12 2025 red light method photobiomodulation,aosrd-webinars-095-DiZKcMJiLs8:possible;aosrd-webinars-110-VlkJVQdCgik:possible;aosrd-webinars-171-wSFbd7D8Lpw:variant_derivative;aosrd-webinars-176-5TjogxSEJXY:possible;aosrd-webinars-179-9suZ_6zVHEM:possible;aosrd-webinars-189-bMobTwHmWhM:possible;aosrd-2022-sunday-8-burgess-suicide-prevention-john-burgess-do-aosrd-4-0:possible,wcHy9pPXoWy5S62-GJbpasQtw2o,2025-02-12,Research/lectures/clearfield-webinar-2025-02-12,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=17, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=7 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=5TjogxSEJXY,9suZ_6zVHEM,DiZKcMJiLs8,VlkJVQdCgik,bMobTwHmWhM,wSFbd7D8Lpw (unconfirmed); pass1_candidate_pdf_urls=5 (unconfirmed identity)"
otter-lnZUNAyEcVNSN0i3JOEbuJcc15A,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — February 19, 2025: Thymosin Alpha-1 & Thymogen Immune Peptides",tuesday integrative health webinar february 19 2025 thymosin alpha 1 thymogen immune peptides,aosrd-webinars-002-db3pbTDvVzk:possible;aosrd-webinars-072-JEF5w29s04Y:strong;aosrd-webinars-120-AQ-D2UUC9yk:possible;aosrd-webinars-190-5hQ-anaFGIU:possible;aosrd-webinars-205:possible;aosrd-webinars-280-gLzMZA_eM5g:possible,lnZUNAyEcVNSN0i3JOEbuJcc15A,2025-02-19,Research/lectures/clearfield-webinar-2025-02-19,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=49, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=6 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=5hQ-anaFGIU,AQ-D2UUC9yk,JEF5w29s04Y,db3pbTDvVzk,gLzMZA_eM5g (unconfirmed); pass1_candidate_pdf_urls=3 (unconfirmed identity)"
otter-tAtmhIMa7fmRXEWqsjZP4Gl7vkM,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — February 26, 2025: Cannabis Therapeutics, ECS & Product Literacy (Robert Quinn)",tuesday integrative health webinar february 26 2025 cannabis therapeutics ecs product literacy robert quinn,aosrd-webinars-153-xF0qI-tdmWo:possible,tAtmhIMa7fmRXEWqsjZP4Gl7vkM,2025-02-26,Research/lectures/clearfield-webinar-2025-02-26,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=78, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=1 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=xF0qI-tdmWo (unconfirmed); pass1_candidate_pdf_urls=1 (unconfirmed identity)"
otter-0pIRZSR5hLU8vZNbqCJ9pLpRE9M,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — March 5, 2025: Culinary Translation & Health-Supportive Eating in Cancer Care",tuesday integrative health webinar march 5 2025 culinary translation health supportive eating in cancer care,aosrd-webinars-069-kSvKhj5JSv0:possible;aosrd-webinars-071-zKxcCQelKT4:possible;aosrd-webinars-242-tiIDS69FRkQ:possible,0pIRZSR5hLU8vZNbqCJ9pLpRE9M,2025-03-05,Research/lectures/clearfield-webinar-2025-03-05,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=111, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=3 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=kSvKhj5JSv0,tiIDS69FRkQ,zKxcCQelKT4 (unconfirmed); pass1_candidate_pdf_urls=2 (unconfirmed identity)"
otter-ClN5CZe78b8lp6a0nf44-DzCDCo,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — March 11, 2025: SIBO Relapse Prevention & Three-Phase Care",tuesday integrative health webinar march 11 2025 sibo relapse prevention three phase care,aosrd-webinars-053-Y-_p7jNbZaY:possible;aosrd-webinars-070-inmmno5OVKk:strong;aosrd-2022-sunday-7-cruz-march-2022-medical-ethics-presentation-1:possible,ClN5CZe78b8lp6a0nf44-DzCDCo,2025-03-11,Research/lectures/clearfield-webinar-2025-03-11,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,present_local,present_local,present_local,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=73, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); knowledge_leaves_refs=4; files_exist=4; pass1_web_candidates=3 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=Y-_p7jNbZaY,inmmno5OVKk (unconfirmed); pass1_candidate_pdf_urls=1 (unconfirmed identity)"
otter-pfNO6khumfRfVoCync03aVBxZ70,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — March 18, 2025: Gut Microbiome, Barrier Integrity & Four R Protocol",tuesday integrative health webinar march 18 2025 gut microbiome barrier integrity four r protocol,aosrd-webinars-069-kSvKhj5JSv0:strong;aosrd-2022-sunday-8-burgess-suicide-prevention-john-burgess-do-aosrd-4-0:possible,pfNO6khumfRfVoCync03aVBxZ70,2025-03-18,Research/lectures/clearfield-webinar-2025-03-18,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=183, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=2 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=kSvKhj5JSv0 (unconfirmed); pass1_candidate_pdf_urls=1 (unconfirmed identity)"
otter-Zxy20R1uant_QctiZutXLSt-Q-E,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — March 25, 2025: Laboratory of Functional Medicine",tuesday integrative health webinar march 25 2025 laboratory of functional medicine,aosrd-webinars-068-vS6aw3GkcRI:strong;aosrd-webinars-080-zNlsUByAduM:possible;aosrd-webinars-097-qCHRKOIOdyo:possible;aosrd-webinars-125-ZgjFBmrC2Fc:possible;aosrd-webinars-134-LdAfVo2iTT0:possible;aosrd-webinars-197-92sBrfKcyfE:variant_derivative;aosrd-webinars-204-Qy2mrgSpVNg:possible;aosrd-webinars-277-PAwuHkLjBxc:possible,Zxy20R1uant_QctiZutXLSt-Q-E,2025-03-25,Research/lectures/clearfield-webinar-2025-03-25,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=159, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=8 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=92sBrfKcyfE,LdAfVo2iTT0,PAwuHkLjBxc,Qy2mrgSpVNg,ZgjFBmrC2Fc,qCHRKOIOdyo,vS6aw3GkcRI,zNlsUByAduM (unconfirmed); pass1_candidate_pdf_urls=3 (unconfirmed identity)"
otter-jZM7WB_BG5YwNdBn2EQBHQM-aNc,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — April 1, 2025: Neurofeedback & Neuro Optimal for Integrative Practice",tuesday integrative health webinar april 1 2025 neurofeedback neuro optimal for integrative practice,aosrd-webinars-067-vZ0ervyVVU0:strong;aosrd-webinars-160-gtoydOZzvx4:possible,jZM7WB_BG5YwNdBn2EQBHQM-aNc,2025-04-01,Research/lectures/clearfield-webinar-2025-04-01,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,not_checked,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=79, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=2 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=gtoydOZzvx4,vZ0ervyVVU0 (unconfirmed)"
otter-6Jsw7QNZfMK82hH28Fgc1lAC87k,AOSRD_Clearfield,clearfield_otter,Tuesday Integrative Health Webinar — Clinical Homeopathy Constitutions (Hakimi),tuesday integrative health webinar clinical homeopathy constitutions hakimi,aosrd-webinars-066-DhiMsRLaERI:strong,6Jsw7QNZfMK82hH28Fgc1lAC87k,2025-04-08,Research/lectures/clearfield-webinar-2025-04-08,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,not_checked,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=98, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=1 (unconfirmed identity); sync=transcript_only; pass1_candidate_youtube_ids=DhiMsRLaERI (unconfirmed)"
otter-4qg44PRw27Y2Jbzl7MXMYCX0HuI,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — April 15, 2025: Immunosenescence & Four-Pillar Immune Formula",tuesday integrative health webinar april 15 2025 immunosenescence four pillar immune formula,aosrd-webinars-065-l0Rjq3pwOR8:strong;aosrd-webinars-095-DiZKcMJiLs8:possible;aosrd-webinars-268-2cecK4Jk2vw:possible,4qg44PRw27Y2Jbzl7MXMYCX0HuI,2025-04-15,Research/lectures/clearfield-webinar-2025-04-15,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,cataloged_external,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=67, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=3 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=2cecK4Jk2vw,DiZKcMJiLs8,l0Rjq3pwOR8 (unconfirmed); pass1_candidate_pdf_urls=2 (unconfirmed identity)"
otter-12d7QbwxGiZlK8kVCNzSowPUQXE,AOSRD_Clearfield,clearfield_otter,"Tuesday Integrative Health Webinar — April 22, 2025: Muscle-Centric Longevity, Myostatin & Fortetropin",tuesday integrative health webinar april 22 2025 muscle centric longevity myostatin fortetropin,aosrd-webinars-039-FMRyzDsooVY:possible;aosrd-webinars-064-JRwekVs321Y:strong,12d7QbwxGiZlK8kVCNzSowPUQXE,2025-04-22,Research/lectures/clearfield-webinar-2025-04-22,present_local,present_local,present_local,present_local,present_local,present_local,present_local,absent,present_local,claimed_present_elsewhere,true,absent,claimed_present_elsewhere,absent,absent,absent,absent,absent,cataloged_external,not_checked,absent,,not_checked,absent,not_checked,absent,not_checked,absent,present_local,text_plus_visual_claimed_elsewhere,"slides claimed downloaded (count=119, packet.status=downloaded); 0 JPEG/PNG under slides/ on this disk (gitignore Research/lectures/*/slides/*.jpeg); pass1_web_candidates=2 (unconfirmed identity); sync=transcript_plus_screenshots; pass1_candidate_youtube_ids=FMRyzDsooVY,JRwekVs321Y (unconfirmed)"
