record_id,ecosystem,source,original_title,normalized_title,pass1_reference,pass1_match_class,otter_id,otter_date,packet_dir,external_representation_type,external_url,local_representation_already_present,novelty_score,identity_confidence,evidence_gain_score,processing_effort,duplication_risk,downstream_utility,preservation_value,acquisition_cost_class,information_gain_effort,acquisition_decision,acquisition_rationale,what_this_could_add,what_we_already_have,blocking_condition,notes
aosrd-webinars-027-ukSSwKzur48,AOSRD_Clearfield,aosrd_webinars_youtube,Mitochondrial Therapeutics for Enhancing Healthspan with Dr. Siobhan Mitchell – Video – 04-Feb-2026,mitochondrial therapeutics for enhancing healthspan with dr siobhan mitchell video 04 feb 2026,aosrd-webinars-027-ukSSwKzur48,strong,GMgbZhdKVzi_Uu9bXvypJxkwwKM,2026-02-04,Research/lectures/clearfield-webinar-2026-02-04,YouTube_video,https://youtu.be/ukSSwKzur48,yes,1,high,1,very_high,high,low,low,high,poor,DEFER_EXPENSIVE_VIDEO,"YouTube_video appears to duplicate an Otter-covered session (Pass 1 strong). Otter transcript + MedNote already exist locally. Captions/transcript status is not verified (Pass 3 not_checked), so video acquisition would be high-cost with little expected text gain. No verified additional text representation is currently available.",Possibly AV fidelity / delivery timing; unlikely new textual knowledge vs Otter.,GMgbZhdKVzi_Uu9bXvypJxkwwKM:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,do_not_acquire_video_while_otter_text_exists_and_captions_unverified,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-028-IEiWWFt1dUg,AOSRD_Clearfield,aosrd_webinars_youtube,"The What, Why, How and How-Not of Aging with Dr. Bill Andrews – Video – 21-Jan-2026",the what why how and how not of aging with dr bill andrews video 21 jan 2026,aosrd-webinars-028-IEiWWFt1dUg,strong,l416W8yP4i7dv3Jhd5H2F74zMnU;ajVChHpkQS72kcrtN9J03lwNFZ0,2026-01-21;2026-04-28,Research/lectures/clearfield-webinar-2026-01-21;Research/lectures/clearfield-webinar-2026-04-28,YouTube_video,https://youtu.be/IEiWWFt1dUg,yes,1,high,1,very_high,high,low,low,high,poor,DEFER_EXPENSIVE_VIDEO,"YouTube_video appears to duplicate an Otter-covered session (Pass 1 strong). Otter transcript + MedNote already exist locally. Captions/transcript status is not verified (Pass 3 not_checked), so video acquisition would be high-cost with little expected text gain. No verified additional text representation is currently available.",Possibly AV fidelity / delivery timing; unlikely new textual knowledge vs Otter.,l416W8yP4i7dv3Jhd5H2F74zMnU:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; ajVChHpkQS72kcrtN9J03lwNFZ0:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,do_not_acquire_video_while_otter_text_exists_and_captions_unverified,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-029-no_id,AOSRD_Clearfield,aosrd_webinars_vimeo,Cannabis for Dementia with Dr Dustin Sulak – Video – 13-Jan-2026,cannabis for dementia with dr dustin sulak video 13 jan 2026,aosrd-webinars-029-no_id,,,,,Vimeo_video,https://vimeo.com/1154258466,no,1,unresolved,1,very_high,medium,unknown,unknown,high,unknown,HUMAN_REVIEW,Video available but relationship/utility context is insufficient for an automated acquisition gate.,Unknown.,no,human_review_required,pass3_availability=available_external; captions=not_checked
aosrd-webinars-030-STzYdlwj7lI,AOSRD_Clearfield,aosrd_webinars_youtube,Osteoporosis Testing for Assessing Fracture Risk with Dr. John Neustadt – Video – 01-Jan-2026,osteoporosis testing for assessing fracture risk with dr john neustadt video 01 jan 2026,aosrd-webinars-030-STzYdlwj7lI,possible,GH57wayNAp6iLAYz_3IRSsC5few;y59a2fEx8UgOiThJHr1w-HcQc1U,2026-01-07;2024-08-20,Research/lectures/clearfield-webinar-2026-01-07;Research/lectures/clearfield-webinar-2024-08-20,YouTube_video,https://youtu.be/STzYdlwj7lI,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,GH57wayNAp6iLAYz_3IRSsC5few:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; y59a2fEx8UgOiThJHr1w-HcQc1U:otter_transcript+otter_summary+mednote_stack,resolve_identity_before_video_acquisition,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-031-jeZ1O-xDl9c,AOSRD_Clearfield,aosrd_webinars_youtube,A Better Cleaner You!! with Dr. Aunna Herbst – Video – 23-Dec-2025,a better cleaner you with dr aunna herbst video 23 dec 2025,aosrd-webinars-031-jeZ1O-xDl9c,no_match,,,,YouTube_video,https://youtu.be/jeZ1O-xDl9c,no,3,unresolved,2,very_high,low,medium,medium,very_high,poor,DEFER_EXPENSIVE_VIDEO,"Potentially new session relative to Otter corpus (Pass 1 no_match — not confirmed new), but representation is video-only with captions/transcript status not_checked. Acquisition would likely require download + transcription (very high effort) without a verified text route. Defer until caption availability can be verified without downloading, or until a cheaper text representation is found.",Possibly a session absent from Otter — but only after expensive AV processing with unverified captions.,catalog_and_external_URL,verify_captions_or_prefer_PDF_before_any_video_acquire; not_a_confirmed_new_lecture,pass3_availability=available_external; captions=not_checked; has_pdf_also=False; pot=potentially_new_session
aosrd-webinars-032-ujLADWyiIR8,AOSRD_Clearfield,aosrd_webinars_youtube,Menopause and Vasomotor Symptoms-Therapeutic Options with Dr. Felice Gersh – Video – 17-Dec-2025,menopause and vasomotor symptoms therapeutic options with dr felice gersh video 17 dec 2025,aosrd-webinars-032-ujLADWyiIR8,strong,OyOI3AvRLueyq57ys04VXI5U1WU;OL_Ukp1RYjVvnjsMHnF2eXCXDC8,2025-12-17;2024-10-01,Research/lectures/clearfield-webinar-2025-12-17;Research/lectures/clearfield-webinar-2024-10-01,YouTube_video,https://youtu.be/ujLADWyiIR8,yes,1,high,1,very_high,high,low,low,high,poor,DEFER_EXPENSIVE_VIDEO,"YouTube_video appears to duplicate an Otter-covered session (Pass 1 strong). Otter transcript + MedNote already exist locally. Captions/transcript status is not verified (Pass 3 not_checked), so video acquisition would be high-cost with little expected text gain. No verified additional text representation is currently available.",Possibly AV fidelity / delivery timing; unlikely new textual knowledge vs Otter.,OyOI3AvRLueyq57ys04VXI5U1WU:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; OL_Ukp1RYjVvnjsMHnF2eXCXDC8:otter_transcript+otter_summary+mednote_stack,do_not_acquire_video_while_otter_text_exists_and_captions_unverified,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-033-0MvEBIG53X4,AOSRD_Clearfield,aosrd_webinars_youtube,"Optimized Nutrient Absorption with Methylated, Nanoscale and Adaptohenic Formulas w Dr. Robert Celaya – Video – 10-Dec-2025",optimized nutrient absorption with methylated nanoscale and adaptohenic formulas w dr robert celaya video 10 dec 2025,aosrd-webinars-033-0MvEBIG53X4,strong,3BvIJDrhEXHdWPee7Ztw2x6EmdE,2025-12-10,Research/lectures/clearfield-webinar-2025-12-10,YouTube_video,https://youtu.be/0MvEBIG53X4,yes,1,high,1,very_high,high,low,low,high,poor,DEFER_EXPENSIVE_VIDEO,"YouTube_video appears to duplicate an Otter-covered session (Pass 1 strong). Otter transcript + MedNote already exist locally. Captions/transcript status is not verified (Pass 3 not_checked), so video acquisition would be high-cost with little expected text gain. No verified additional text representation is currently available.",Possibly AV fidelity / delivery timing; unlikely new textual knowledge vs Otter.,3BvIJDrhEXHdWPee7Ztw2x6EmdE:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,do_not_acquire_video_while_otter_text_exists_and_captions_unverified,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-034-no_id,AOSRD_Clearfield,aosrd_webinars_vimeo,"HRT, Ice Plunges, Omega-3s and Dead Hangs Saved Me and Now we are Saving Doctors w Stefan Hartmann and his MOM! – Video – 26-Nov-2025",hrt ice plunges omega 3s and dead hangs saved me and now we are saving doctors w stefan hartmann and his mom video 26 nov 2025,aosrd-webinars-034-no_id,,,,,Vimeo_video,https://vimeo.com/1143808355,no,1,unresolved,1,very_high,medium,unknown,unknown,high,unknown,HUMAN_REVIEW,Video available but relationship/utility context is insufficient for an automated acquisition gate.,Unknown.,no,human_review_required,pass3_availability=available_external; captions=not_checked
aosrd-webinars-035-uxreznI9JQA,AOSRD_Clearfield,aosrd_webinars_youtube,Mind-Mineral Connection with Kelli Hanson – Video – 19-Nov-2025,mind mineral connection with kelli hanson video 19 nov 2025,aosrd-webinars-035-uxreznI9JQA,no_match,,,,YouTube_video,https://youtu.be/uxreznI9JQA,no,3,unresolved,2,very_high,low,medium,medium,very_high,poor,DEFER_EXPENSIVE_VIDEO,"Potentially new session relative to Otter corpus (Pass 1 no_match — not confirmed new), but representation is video-only with captions/transcript status not_checked. Acquisition would likely require download + transcription (very high effort) without a verified text route. Defer until caption availability can be verified without downloading, or until a cheaper text representation is found.",Possibly a session absent from Otter — but only after expensive AV processing with unverified captions.,catalog_and_external_URL,verify_captions_or_prefer_PDF_before_any_video_acquire; not_a_confirmed_new_lecture,pass3_availability=available_external; captions=not_checked; has_pdf_also=False; pot=potentially_new_session
aosrd-webinars-036-2559brkP1fQ,AOSRD_Clearfield,aosrd_webinars_youtube,Neural Therapy with Dr John Burgess – Video – 13-Nov-2025,neural therapy with dr john burgess video 13 nov 2025,aosrd-webinars-036-2559brkP1fQ,strong,VwrSvok1RCW2X3iJ_Kwbd8JK6k8,2025-11-12,Research/lectures/clearfield-webinar-2025-11-12,YouTube_video,https://youtu.be/2559brkP1fQ,yes,1,high,1,very_high,high,low,low,high,poor,DEFER_EXPENSIVE_VIDEO,"YouTube_video appears to duplicate an Otter-covered session (Pass 1 strong). Otter transcript + MedNote already exist locally. Captions/transcript status is not verified (Pass 3 not_checked), so video acquisition would be high-cost with little expected text gain. No verified additional text representation is currently available.",Possibly AV fidelity / delivery timing; unlikely new textual knowledge vs Otter.,VwrSvok1RCW2X3iJ_Kwbd8JK6k8:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,do_not_acquire_video_while_otter_text_exists_and_captions_unverified,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-037-I7FCw7ECM7I,AOSRD_Clearfield,aosrd_webinars_youtube,NCRPI Monthly AcupunctureIntegrative Medicine Webinar 1200-1300 ET – Video – 07-Nov-2025,ncrpi monthly acupunctureintegrative medicine webinar 1200 1300 et video 07 nov 2025,aosrd-webinars-037-I7FCw7ECM7I,no_match,,,,YouTube_video,https://youtu.be/I7FCw7ECM7I,no,3,unresolved,2,very_high,low,medium,medium,very_high,poor,DEFER_EXPENSIVE_VIDEO,"Potentially new session relative to Otter corpus (Pass 1 no_match — not confirmed new), but representation is video-only with captions/transcript status not_checked. Acquisition would likely require download + transcription (very high effort) without a verified text route. Defer until caption availability can be verified without downloading, or until a cheaper text representation is found.",Possibly a session absent from Otter — but only after expensive AV processing with unverified captions.,catalog_and_external_URL,verify_captions_or_prefer_PDF_before_any_video_acquire; not_a_confirmed_new_lecture,pass3_availability=available_external; captions=not_checked; has_pdf_also=False; pot=potentially_new_session
aosrd-webinars-038-SA9CiKNjN1E,AOSRD_Clearfield,aosrd_webinars_youtube,Platelet Rich Fibrin; Optimizing the Glycocalyx and a Protocol to  Enhance PRF Quality with Dr. Joni Collins – Video – 5-Nov-2025,platelet rich fibrin optimizing the glycocalyx and a protocol to enhance prf quality with dr joni collins video 5 nov 2025,aosrd-webinars-038-SA9CiKNjN1E,strong,aKanCqrE_LN8_fUCcz8yCi5pTLg,2025-11-05,Research/lectures/clearfield-webinar-2025-11-05,YouTube_video,https://youtu.be/SA9CiKNjN1E,yes,1,high,1,very_high,high,low,low,high,poor,DEFER_EXPENSIVE_VIDEO,"YouTube_video appears to duplicate an Otter-covered session (Pass 1 strong). Otter transcript + MedNote already exist locally. Captions/transcript status is not verified (Pass 3 not_checked), so video acquisition would be high-cost with little expected text gain. No verified additional text representation is currently available.",Possibly AV fidelity / delivery timing; unlikely new textual knowledge vs Otter.,aKanCqrE_LN8_fUCcz8yCi5pTLg:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,do_not_acquire_video_while_otter_text_exists_and_captions_unverified,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-039-FMRyzDsooVY,AOSRD_Clearfield,aosrd_webinars_youtube,"Adrenal Fatigue, Long Covid and the Role of Mitochondria, with Dr. Chris Meletis – Video – 29-Oct-2025",adrenal fatigue long covid and the role of mitochondria with dr chris meletis video 29 oct 2025,aosrd-webinars-039-FMRyzDsooVY,possible,sLBIeA_Jmb8LAaQrgfDavdK3onA;12d7QbwxGiZlK8kVCNzSowPUQXE;SiB7Ifahh4_dfJVERQgP60auXjw,2025-10-28;2025-04-22;2026-05-19,Research/lectures/clearfield-webinar-2025-10-28;Research/lectures/clearfield-webinar-2025-04-22;Research/lectures/clearfield-webinar-2026-05-19,YouTube_video,https://youtu.be/FMRyzDsooVY,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,sLBIeA_Jmb8LAaQrgfDavdK3onA:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; 12d7QbwxGiZlK8kVCNzSowPUQXE:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; SiB7Ifahh4_dfJVERQgP60auXjw:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,resolve_identity_before_video_acquisition,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-040-AoJb8OP2goc,AOSRD_Clearfield,aosrd_webinars_youtube,The Glycocalyx-The Hidden Secret of Cardiovascular Health with Dr. Kent Crowley (Video)  – 23-Oct-2025,the glycocalyx the hidden secret of cardiovascular health with dr kent crowley video 23 oct 2025,aosrd-webinars-040-AoJb8OP2goc,possible,KPtFIYDuvg1p0CbfNkYIuOVkwIE;j3HjVUuBV5gnR4KrCUuXOZEnPm0,2025-10-21;2025-10-14,Research/lectures/clearfield-webinar-2025-10-21;Research/lectures/clearfield-webinar-2025-10-14,YouTube_video,https://youtu.be/AoJb8OP2goc,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,KPtFIYDuvg1p0CbfNkYIuOVkwIE:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; j3HjVUuBV5gnR4KrCUuXOZEnPm0:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,resolve_identity_before_video_acquisition,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
