record_id,ecosystem,source,original_title,normalized_title,pass1_reference,pass1_match_class,otter_id,otter_date,packet_dir,aosrd_catalog_record,aosrd_web_url,aosrd_pdf_url,aosrd_pdf_availability,youtube_id,youtube_url,youtube_availability,youtube_title,youtube_published_date,youtube_duration,youtube_captions_status,youtube_transcript_indication,vimeo_url,vimeo_availability,vimeo_captions_status,rumble_url,rumble_availability,rumble_captions_status,external_representation_types,relationship_to_existing_bds_session,local_representation_already_present,potentially_new_source_status,external_text_opportunity,notes
aosrd-webinars-031-jeZ1O-xDl9c,AOSRD_Clearfield,aosrd_webinars_youtube,A Better Cleaner You!! with Dr. Aunna Herbst – Video – 23-Dec-2025,a better cleaner you with dr aunna herbst video 23 dec 2025,aosrd-webinars-031-jeZ1O-xDl9c,no_match,,,,present_local,https://aosrd.org/webinars/,,,jeZ1O-xDl9c,https://youtu.be/jeZ1O-xDl9c,available_external,A Better Cleaner You!! with Dr. Aunna Herbst,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-032-ujLADWyiIR8,AOSRD_Clearfield,aosrd_webinars_youtube,Menopause and Vasomotor Symptoms-Therapeutic Options with Dr. Felice Gersh – Video – 17-Dec-2025,menopause and vasomotor symptoms therapeutic options with dr felice gersh video 17 dec 2025,aosrd-webinars-032-ujLADWyiIR8,strong,OyOI3AvRLueyq57ys04VXI5U1WU;OL_Ukp1RYjVvnjsMHnF2eXCXDC8,2025-12-17;2024-10-01,Research/lectures/clearfield-webinar-2025-12-17;Research/lectures/clearfield-webinar-2024-10-01,present_local,https://aosrd.org/webinars/,,,ujLADWyiIR8,https://youtu.be/ujLADWyiIR8,available_external,Menopause and Vasomotor Symptoms-Therapeutic Options with Dr. Felice Gersh,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,existing_session_representation,yes,no_new_source_indicated,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=strong; otter_candidates=2; local=otter_transcript_local
aosrd-webinars-033-0MvEBIG53X4,AOSRD_Clearfield,aosrd_webinars_youtube,"Optimized Nutrient Absorption with Methylated, Nanoscale and Adaptohenic Formulas w Dr. Robert Celaya – Video – 10-Dec-2025",optimized nutrient absorption with methylated nanoscale and adaptohenic formulas w dr robert celaya video 10 dec 2025,aosrd-webinars-033-0MvEBIG53X4,strong,3BvIJDrhEXHdWPee7Ztw2x6EmdE,2025-12-10,Research/lectures/clearfield-webinar-2025-12-10,present_local,https://aosrd.org/webinars/,,,0MvEBIG53X4,https://youtu.be/0MvEBIG53X4,available_external,"Optimized Nutrient Absorption with Methylated, Nanoscale and Adaptohenic Formulas",,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,existing_session_representation,yes,no_new_source_indicated,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=strong; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-034-no_id,AOSRD_Clearfield,aosrd_webinars_vimeo,"HRT, Ice Plunges, Omega-3s and Dead Hangs Saved Me and Now we are Saving Doctors w Stefan Hartmann and his MOM! – Video – 26-Nov-2025",hrt ice plunges omega 3s and dead hangs saved me and now we are saving doctors w stefan hartmann and his mom video 26 nov 2025,aosrd-webinars-034-no_id,,,,,present_local,https://aosrd.org/webinars/,,,,,,,,,,,https://vimeo.com/1143808355,available_external,not_checked,,,,AOSRD webpage; Vimeo video,unclear,no,unclear,none_identified,vimeo_page_reachable; captions_not_verified
aosrd-webinars-035-uxreznI9JQA,AOSRD_Clearfield,aosrd_webinars_youtube,Mind-Mineral Connection with Kelli Hanson – Video – 19-Nov-2025,mind mineral connection with kelli hanson video 19 nov 2025,aosrd-webinars-035-uxreznI9JQA,no_match,,,,present_local,https://aosrd.org/webinars/,,,uxreznI9JQA,https://youtu.be/uxreznI9JQA,available_external,Mind-Mineral Connection with Kelli Hanson,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-036-2559brkP1fQ,AOSRD_Clearfield,aosrd_webinars_youtube,Neural Therapy with Dr John Burgess – Video – 13-Nov-2025,neural therapy with dr john burgess video 13 nov 2025,aosrd-webinars-036-2559brkP1fQ,strong,VwrSvok1RCW2X3iJ_Kwbd8JK6k8,2025-11-12,Research/lectures/clearfield-webinar-2025-11-12,present_local,https://aosrd.org/webinars/,,,2559brkP1fQ,https://youtu.be/2559brkP1fQ,available_external,Neural Therapy with Dr John Burgess,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,existing_session_representation,yes,no_new_source_indicated,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=strong; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-037-I7FCw7ECM7I,AOSRD_Clearfield,aosrd_webinars_youtube,NCRPI Monthly AcupunctureIntegrative Medicine Webinar 1200-1300 ET – Video – 07-Nov-2025,ncrpi monthly acupunctureintegrative medicine webinar 1200 1300 et video 07 nov 2025,aosrd-webinars-037-I7FCw7ECM7I,no_match,,,,present_local,https://aosrd.org/webinars/,,,I7FCw7ECM7I,https://youtu.be/I7FCw7ECM7I,available_external,NCRPI Monthly AcupunctureIntegrative Medicine Webinar 1200-1300 ET,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-038-SA9CiKNjN1E,AOSRD_Clearfield,aosrd_webinars_youtube,Platelet Rich Fibrin; Optimizing the Glycocalyx and a Protocol to  Enhance PRF Quality with Dr. Joni Collins – Video – 5-Nov-2025,platelet rich fibrin optimizing the glycocalyx and a protocol to enhance prf quality with dr joni collins video 5 nov 2025,aosrd-webinars-038-SA9CiKNjN1E,strong,aKanCqrE_LN8_fUCcz8yCi5pTLg,2025-11-05,Research/lectures/clearfield-webinar-2025-11-05,present_local,https://aosrd.org/webinars/,,,SA9CiKNjN1E,https://youtu.be/SA9CiKNjN1E,available_external,Platelet Rich Fibrin; Optimizing the Glycocalyx and a Protocol to  Enhance PRF Quality,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,existing_session_representation,yes,no_new_source_indicated,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=strong; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-039-FMRyzDsooVY,AOSRD_Clearfield,aosrd_webinars_youtube,"Adrenal Fatigue, Long Covid and the Role of Mitochondria, with Dr. Chris Meletis – Video – 29-Oct-2025",adrenal fatigue long covid and the role of mitochondria with dr chris meletis video 29 oct 2025,aosrd-webinars-039-FMRyzDsooVY,possible,sLBIeA_Jmb8LAaQrgfDavdK3onA;12d7QbwxGiZlK8kVCNzSowPUQXE;SiB7Ifahh4_dfJVERQgP60auXjw,2025-10-28;2025-04-22;2026-05-19,Research/lectures/clearfield-webinar-2025-10-28;Research/lectures/clearfield-webinar-2025-04-22;Research/lectures/clearfield-webinar-2026-05-19,present_local,https://aosrd.org/webinars/,,,FMRyzDsooVY,https://youtu.be/FMRyzDsooVY,available_external,"Adrenal Fatigue, Long Covid and the Role of Mitochondria, with Dr. Chris Meletis",,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=3; local=otter_transcript_local
aosrd-webinars-040-AoJb8OP2goc,AOSRD_Clearfield,aosrd_webinars_youtube,The Glycocalyx-The Hidden Secret of Cardiovascular Health with Dr. Kent Crowley (Video)  – 23-Oct-2025,the glycocalyx the hidden secret of cardiovascular health with dr kent crowley video 23 oct 2025,aosrd-webinars-040-AoJb8OP2goc,possible,KPtFIYDuvg1p0CbfNkYIuOVkwIE;j3HjVUuBV5gnR4KrCUuXOZEnPm0,2025-10-21;2025-10-14,Research/lectures/clearfield-webinar-2025-10-21;Research/lectures/clearfield-webinar-2025-10-14,present_local,https://aosrd.org/webinars/,,,AoJb8OP2goc,https://youtu.be/AoJb8OP2goc,available_external,The Glycocalyx-The Hidden Secret of Cardiovascular Health with Dr. Kent Crowley,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=2; local=otter_transcript_local
aosrd-webinars-041-ol6SEGI0kyk,AOSRD_Clearfield,aosrd_webinars_youtube,"Conference Preview, Spirituality, Progesterone After Hysterectomy and Lab Tests, Oh My! with Dr. Bill Clearfield and Dr. Melvin Nario (Video)  – 14-Oct-2025",conference preview spirituality progesterone after hysterectomy and lab tests oh my with dr bill clearfield and dr melvin nario video 14 oct 2025,aosrd-webinars-041-ol6SEGI0kyk,strong,j3HjVUuBV5gnR4KrCUuXOZEnPm0,2025-10-14,Research/lectures/clearfield-webinar-2025-10-14,present_local,https://aosrd.org/webinars/,,,ol6SEGI0kyk,https://youtu.be/ol6SEGI0kyk,available_external,"Spirituality, Progesterone After Hysterectomy and Lab Tests, Dr. Bill Clearfield & Dr. Melvin Nario",,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,existing_session_representation,yes,no_new_source_indicated,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=strong; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-042-fVs0ByQDS70,AOSRD_Clearfield,aosrd_webinars_youtube,The Business of Health-The Productivity Equation and the Money Equation with Dr. Benoit Tano (Video)  – 09-Oct-2025,the business of health the productivity equation and the money equation with dr benoit tano video 09 oct 2025,aosrd-webinars-042-fVs0ByQDS70,possible,CQdkPoyCm_xx7nnZ2b80AClK8TM,2025-10-07,Research/lectures/clearfield-webinar-2025-10-07,present_local,https://aosrd.org/webinars/,,,fVs0ByQDS70,https://youtu.be/fVs0ByQDS70,available_external,The Business of Health-The Productivity Equation and the Money Equation with Dr. Benoit Tano,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-043-Z9TIUrTjaVw,AOSRD_Clearfield,aosrd_webinars_youtube,Unsuspected Paratism and Infectious Diseases with Dr. Michael Gerber (Video),unsuspected paratism and infectious diseases with dr michael gerber video,aosrd-webinars-043-Z9TIUrTjaVw,possible,R49fIj1w1e0cBaAXOmhNkQ5wdks,2025-08-19,Research/lectures/clearfield-webinar-2025-08-19,present_local,https://aosrd.org/webinars/,,,Z9TIUrTjaVw,https://youtu.be/Z9TIUrTjaVw,available_external,Unsuspected Paratism and Infectious Diseases with Dr. Michael Gerber,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-044-MTrSvugiJpo,AOSRD_Clearfield,aosrd_webinars_youtube,Introduction to Peptides w Dr. Bill Clearfield (Video),introduction to peptides w dr bill clearfield video,aosrd-webinars-044-MTrSvugiJpo,possible,pw9yXaKVUW0ETXgSRTRBaLEzqQc,2024-08-27,Research/lectures/clearfield-webinar-2024-08-27,present_local,https://aosrd.org/webinars/,,,MTrSvugiJpo,https://youtu.be/MTrSvugiJpo,available_external,Introduction to Peptides w Dr. Bill Clearfield,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-045-wPNq50DbJEY,AOSRD_Clearfield,aosrd_webinars_youtube,"Is There Bias in Medical A.I. with Drs. Benoit Tano, and Anthony James (Video) – 07-Oct-2025",is there bias in medical a i with drs benoit tano and anthony james video 07 oct 2025,aosrd-webinars-045-wPNq50DbJEY,possible,81vgkJ55QnsvesXbnyxCMQPr6Rc;8zWbW6QDW1P91M_Tbf8iqD9f8TQ,2026-06-09;2025-09-16,Research/lectures/clearfield-webinar-2026-06-09;Research/lectures/clearfield-webinar-2025-09-16,present_local,https://aosrd.org/webinars/,,,wPNq50DbJEY,https://youtu.be/wPNq50DbJEY,available_external,"Is There Bias in Medical A.I. with Drs. Benoit Tano, and Anthony James",,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=2; local=otter_transcript_local
aosrd-webinars-046-IzMk74AxJqA,AOSRD_Clearfield,aosrd_webinars_youtube,The Muscle-Microbiome Connecton-Reversing Age Related Muscle Decline with Dr. David Changaris (Video) – 28-Sept-2025,the muscle microbiome connecton reversing age related muscle decline with dr david changaris video 28 sept 2025,aosrd-webinars-046-IzMk74AxJqA,possible,zGyxgM4y1SX_IqTEeKxdJf4l5RM,2025-09-30,Research/lectures/clearfield-webinar-2025-09-30,present_local,https://aosrd.org/webinars/,,,IzMk74AxJqA,https://youtu.be/IzMk74AxJqA,available_external,The Muscle-Microbiome Connecton-Reversing Age Related Muscle Decline with Dr. David Changaris,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-047-oiF8bJEpK0M,AOSRD_Clearfield,aosrd_webinars_youtube,Spermadine’s Benefits for the Musculoskeletal System with Dr. Melissa Cano (Video) – 04-Sept-2025,spermadine s benefits for the musculoskeletal system with dr melissa cano video 04 sept 2025,aosrd-webinars-047-oiF8bJEpK0M,possible,YvYB4xEevY7Hh6A_aHUPcm8PMJ4,2025-09-02,Research/lectures/clearfield-webinar-2025-09-02,present_local,https://aosrd.org/webinars/,,,oiF8bJEpK0M,https://youtu.be/oiF8bJEpK0M,available_external,Spermadine's Benefits for the Musculoskeletal System with Dr. Melissa Cano,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-048-dZ8JyvHAMjY,AOSRD_Clearfield,aosrd_webinars_youtube,Beyond Pharmogenomics-Addressing Root Causes of Anxiety and Depression with Dr. Sharon Hausman-Cohen (Video) – 05-Aug-2025,beyond pharmogenomics addressing root causes of anxiety and depression with dr sharon hausman cohen video 05 aug 2025,aosrd-webinars-048-dZ8JyvHAMjY,strong,LxOKeD9fWZEycb7WYyMiRLE90EU,2025-08-05,Research/lectures/clearfield-webinar-2025-08-05,present_local,https://aosrd.org/webinars/,,,dZ8JyvHAMjY,https://youtu.be/dZ8JyvHAMjY,available_external,Beyond Pharmogenomics-Addressing Root Causes of Anxiety and Depression with Dr. Sharon Hausman-Cohen,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,existing_session_representation,yes,no_new_source_indicated,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=strong; otter_candidates=1; local=otter_transcript_local
